declaration_id,governor,eo_number,event_description,date_signed,archive_record_url
TX-PROCLAMATION-2017-08-23-Disaster-Proclamation-Issued-For-30-Texas-Counties-in-Anticipation-Of-Tropical-Depression-Harvey-Making-Landfall,Greg Abbott,PROCLAMATION-2017-08-23-Disaster-Proclamation-Issued-For-30-Texas-Counties-in-Anticipation-Of-Tropical-Depression-Harvey-Making-Landfall,Disaster Proclamation Issued For 30 Texas Counties in Anticipation Of Tropical Depression Harvey Making Landfall,2017-08-23,https://gov.texas.gov/news/post/Disaster-Proclamation-Issued-For-30-Texas-Counties-in-Anticipation-Of-Tropical-Depression-Harvey-Making-Landfall
TX-PROCLAMATION-2017-05-01-disaster-proclamation-issued-for-three-texas-counties-following-severe-weat,Greg Abbott,PROCLAMATION-2017-05-01-disaster-proclamation-issued-for-three-texas-counties-following-severe-weat,Disaster Proclamation Issued For Three Texas Counties Following Severe Weather,2017-05-01,https://gov.texas.gov/news/post/disaster-proclamation-issued-for-three-texas-counties-following-severe-weat
TX-PROCLAMATION-2017-03-11-disaster_proclamation_issued_for_six_texas_panhandle_counties,Greg Abbott,PROCLAMATION-2017-03-11-disaster_proclamation_issued_for_six_texas_panhandle_counties,Disaster Proclamation Issued For Six Texas Panhandle Counties,2017-03-11,https://gov.texas.gov/news/post/disaster_proclamation_issued_for_six_texas_panhandle_counties
TX-PROCLAMATION-2016-09-26-Disaster_Declaration_Issued_For_Atascosa_and_Wilson_Counties,Greg Abbott,PROCLAMATION-2016-09-26-Disaster_Declaration_Issued_For_Atascosa_and_Wilson_Counties,Disaster Declaration Issued For Atascosa and Wilson Counties,2016-09-26,https://gov.texas.gov/news/post/Disaster_Declaration_Issued_For_Atascosa_and_Wilson_Counties
TX-PROCLAMATION-2016-06-01-disaster_proclamation_issued_for_texas_flooding,Greg Abbott,PROCLAMATION-2016-06-01-disaster_proclamation_issued_for_texas_flooding,Disaster Proclamation Issued For Texas Flooding,2016-06-01,https://gov.texas.gov/news/post/disaster_proclamation_issued_for_texas_flooding
TX-PROCLAMATION-2016-04-18-Disaster_Proclamation_Issued_For_Southeast_Texas_Flooding,Greg Abbott,PROCLAMATION-2016-04-18-Disaster_Proclamation_Issued_For_Southeast_Texas_Flooding,Disaster Proclamation Issued For Southeast Texas Flooding,2016-04-18,https://gov.texas.gov/news/post/Disaster_Proclamation_Issued_For_Southeast_Texas_Flooding
TX-PROCLAMATION-2016-03-14-disaster_proclamation_for_severe_storms_and_flooding_in_march_2016,Greg Abbott,PROCLAMATION-2016-03-14-disaster_proclamation_for_severe_storms_and_flooding_in_march_2016,Disaster Proclamation For Severe Storms And Flooding in March 2016,2016-03-14,https://gov.texas.gov/news/post/disaster_proclamation_for_severe_storms_and_flooding_in_march_2016
TX-PROCLAMATION-2016-01-26-disaster_proclamation_issued_for_cameron_county,Greg Abbott,PROCLAMATION-2016-01-26-disaster_proclamation_issued_for_cameron_county,Disaster Proclamation issued for Cameron County,2016-01-26,https://gov.texas.gov/news/post/disaster_proclamation_issued_for_cameron_county
TX-PROCLAMATION-2015-12-27-disaster_proclamation_issued_for_north_texas_storms_and_tornados,Greg Abbott,PROCLAMATION-2015-12-27-disaster_proclamation_issued_for_north_texas_storms_and_tornados,Disaster Proclamation issued for North Texas Storms and Tornados,2015-12-27,https://gov.texas.gov/news/post/disaster_proclamation_issued_for_north_texas_storms_and_tornados
TX-PROCLAMATION-2015-11-20-disaster_proclamation_issued_for_october_severe_storms,Greg Abbott,PROCLAMATION-2015-11-20-disaster_proclamation_issued_for_october_severe_storms,Disaster Proclamation Issued For October Severe Storms,2015-11-20,https://gov.texas.gov/news/post/disaster_proclamation_issued_for_october_severe_storms
TX-PROCLAMATION-2015-05-15-governor_abbott_again_declares_state_of_disaster_in_texas_counties,Greg Abbott,PROCLAMATION-2015-05-15-governor_abbott_again_declares_state_of_disaster_in_texas_counties,Governor Abbott Again Declares State Of Disaster In Texas Counties,2015-05-15,https://gov.texas.gov/news/post/governor_abbott_again_declares_state_of_disaster_in_texas_counties
TX-PROCLAMATION-2015-03-09-drought_disaster_proclamation_by_the_governor_of_the_state_of_texas,Greg Abbott,PROCLAMATION-2015-03-09-drought_disaster_proclamation_by_the_governor_of_the_state_of_texas,Drought Disaster Proclamation By The Governor Of The State Of Texas,2015-03-09,https://gov.texas.gov/news/post/drought_disaster_proclamation_by_the_governor_of_the_state_of_texas
